COUNTRY,PDOnam,Registration,WINE_NAME,Color,Category,PRIMARY_VINE_VARIETIES,SECONDARY_VINE_VARIETIES,Max_yield_hl,Max_yield_kg,Min_density
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Fiano,White,Wine,Fiano B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Verdeca,White,Wine,Verdeca B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Malvasia Bianca,White,Wine,Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Chardonnay Frizzante,White,Semi-Sparkling Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Fiano Frizzante,White,Semi-Sparkling Wine,Fiano B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Verdeca Frizzante,White,Semi-Sparkling Wine,Verdeca B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Malvasia Bianca Frizzante,White,Semi-Sparkling Wine,Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
Italy,Terra d’Otranto,12/13/2011 0:00,Terra d’Otranto Bianco Spumante,White,Sparkling Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Moscatello Selvatico B; Moscato Bianco B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,77,11000,4000
France,Terrasses du Larzac,5/17/2017 0:00,Terrasses du Larzac,Red,Wine,Carignan N; Grenache N; Mourvèdre N; Syrah N,Cinsaut N; Counoise N; Lledoner Pelut N; Morrastel N; Terret Noir N,45,na,4400
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosato,Rosé,Wine,Merlot N; Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,63,9000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosso,Red,Wine,Merlot N; Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,63,9000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosso Cabernet Sauvignon,Red,Wine,Cabernet Sauvignon N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Sangiovese N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,63,9000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosso Merlot,Red,Wine,Merlot N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Sangiovese N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,63,9000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosso Sangiovese,Red,Wine,Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,63,9000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Rosso Superiore,Red,Wine,Merlot N; Sangiovese N,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Caloria N; Canaiolo Nero N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,56,8000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Bianco,White,Wine,Vermentino B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Bianco Trebbiano,White,Wine,Trebbiano Toscano B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Verdea B; Verdello B; Verdicchio Bianco B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,4000
Italy,Terratico di Bibbona,8/8/2009 0:00,Terratico di Bibbona Bianco Vermentino,White,Wine,Vermentino B,Albana B; Albarola B; Ansonica B; Biancone B; Canaiolo Bianco B; Clairette B; Durella B; Fiano B; Grechetto B; Greco B; Incrocio Bruni 54 B; Livornese Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Malvasia Istriana B; Manzoni Bianco B; Marsanne B; Moscato Bianco B; Mueller Thurgau B; Nocchianello Bianco B; Orpicchio B; Petit Manseng B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Roussanne B; Sauvignon B; Semillon B; Trebbiano Toscano B; Verdea B; Verdello B; Verdicchio Bianco B; Vernaccia Di S. Giminiano B; Viognier B,70,10000,4000
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Bianco,White,Wine,Pinot Bianco B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Bianco Spumante,White,Sparkling Wine,Pinot Bianco B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Bianco Frizzante,White,Semi-Sparkling Wine,Pinot Bianco B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Grigio,White,Wine,Pinot Grigio G,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Moscato Rosa Rs; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Traminer Aromatico Rs; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Grigio Spumante,White,Sparkling Wine,Pinot Grigio G,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Moscato Rosa Rs; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Traminer Aromatico Rs; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Pinot Grigio Frizzante,White,Semi-Sparkling Wine,Pinot Grigio G,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Moscato Rosa Rs; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Traminer Aromatico Rs; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Chardonnay,White,Wine,Chardonnay B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Chardonnay Spumante,White,Sparkling Wine,Chardonnay B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Chardonnay Frizzante,White,Semi-Sparkling Wine,Chardonnay B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Manzoni Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Incrocio Manzoni,White,Wine,Manzoni Bianco B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
Italy,Terre del Colleoni/Colleoni,12/21/2011 0:00,Terre del Colleoni/Colleoni Incrocio Manzoni Spumante,White,Sparkling Wine,Manzoni Bianco B,Bronner B; Bussanello B; Cortese B; Erbaluce B; Erbamat B; Fleurtai B; Garganega B; Helios B; Iasma Eco 3 B; Iasma Eco 4 B; Invernenga B; Johanniter B; Kerner B; Malvasia Bianca Di Candia B; Malvasia Di Candia Aromatica B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Muscaris B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Sauvignon Kretos B; Sauvignon Nepis B; Sauvignon Rytos B; Solaris B; Soreli B; Souvignier Gris B; Timorasso B; Tocai Friulano B; Trebbiano Di Soave; Trebbiano Giallo B; Trebbiano Romagnolo B; Trebbiano Toscano B; Veltliner B; Verdea B; Verdese B,84,12000,na
